id,price
167,481696.72
168,584925.44
169,281507.1
170,480535.16
171,513441.9
172,595600.44
173,194412.81
174,304497.34
175,414361.4
176,255155.4
177,325880.1
178,391934.78
179,381392.97
180,209544.84
181,630755.94
182,372274.16
183,424960.06
184,794098.94
185,443881.34
186,360598.53
187,711169.7
188,422863.66
189,684967.56
190,518321.47
191,250764.53
192,712886.7
193,433428.03
194,250325.0
195,382604.44
196,176200.4
197,311489.8
198,1046485.3
199,224856.31
200,570328.9
201,275094.94
202,493763.1
203,696140.8
204,1286547.6
205,830385.3
206,215732.53
207,745080.2
208,630782.06
209,233928.31
210,416952.28
211,307699.34
212,613531.44
213,270468.03
214,253166.78
215,728660.8
216,318095.47
217,311516.4
218,705521.06
219,516241.56
220,590232.3
221,448354.34
222,852738.94
223,279322.28
224,239065.84
225,212656.53
226,1060647.4
227,409955.97
228,333629.7
229,1710821.1
230,599823.3
231,735465.2
232,471421.97
233,192605.88
234,527509.3
235,477299.28
236,814343.2
237,239552.28
238,475505.78
239,512887.03
240,200322.3
241,352135.47
242,436172.75
243,950289.56
244,313103.4
245,980616.5
246,202263.33
247,665939.06
248,4181736.0
249,249884.78
250,249999.95
251,275968.44
252,364628.4
253,296769.78
254,317296.1
255,302067.44
256,339149.4
257,436351.16
258,986516.56
259,298776.4
260,311143.47
261,296684.28
262,736018.2
263,649584.2
264,489869.38
265,1032263.44
266,776986.06
267,337542.34
268,388995.94
269,458725.84
270,497998.53
271,443878.97
272,483484.62
273,511233.8
274,504578.47
275,394010.06
276,469857.88
277,816211.56
278,329586.5
279,191077.95
280,526307.8
281,454019.4
282,358102.28
283,431434.53
284,461485.03
285,1126100.1
286,749519.56
287,258036.84
288,907487.0
289,387650.66
290,741262.56
291,573826.3
292,255558.22
293,453070.03
294,779873.7
295,242106.36
296,587289.2
297,279184.6
298,500296.25
299,220852.03
300,736099.56
301,1701676.4
302,295165.72
303,719443.7
304,897798.75
305,438014.47
306,487070.3
307,458729.1
308,611130.44
309,228167.47
310,166643.03
311,643083.8
312,424528.0
313,455472.84
314,567822.56
315,543996.8
316,493407.38
317,603073.94
318,1504397.0
319,438829.9
320,605579.7
321,556758.8
322,523623.28
323,448517.03
324,474682.25
325,906954.56
326,522390.0
327,419737.03
328,690986.8
329,924017.06
330,309546.78
331,385066.75
332,711434.7
333,279770.5
334,380177.4
335,319930.4
336,323678.53
337,969604.2
338,862168.94
339,540678.06
340,428557.2
341,265154.6
342,863704.4
343,501423.0
344,337224.16
345,632763.5
346,435462.84
347,353471.6
348,643359.44
349,1409693.2
350,207111.12
351,161137.42
352,707165.94
353,415066.88
354,474516.22
355,845120.4
356,174367.45
357,302377.3
358,800399.3
359,388224.0
360,578197.7
361,553259.7
362,815573.5
363,609880.44
364,678229.56
365,854912.44
366,309652.56
367,216825.1
368,353696.22
369,472463.97
370,299793.62
371,537909.44
372,223057.7
373,460812.2
374,343316.78
375,214781.84
376,990099.7
377,393934.44
378,465530.8
379,507317.34
380,1048846.4
381,635971.44
382,575525.1
383,226819.69
384,376113.34
385,506982.25
386,307244.53
387,625949.7
388,328008.16
389,292475.03
390,439936.66
391,720966.94
392,334358.9
393,479738.75
394,367168.16
395,423872.34
396,1588544.8
397,1794496.1
398,677410.06
399,467871.6
400,701435.56
401,196403.25
402,766136.8
403,454562.8
404,631449.25
405,309472.03
406,537537.56
407,363336.22
408,930216.7
409,1195013.9
410,234370.47
411,370436.97
412,624358.3
413,687472.7
414,1335357.8
415,420035.53
416,651642.44
417,1356502.6
418,1071298.4
419,573664.8
420,530136.2
421,212079.6
422,261171.88
423,547591.9
424,416900.38
425,232096.16
426,432879.97
427,1339332.6
428,466894.38
429,480941.6
430,411216.38
431,242517.84
432,451224.94
433,709616.44
434,378534.16
435,192520.31
436,257923.75
437,835429.94
438,182692.0
439,809276.5
440,508318.47
441,306681.6
442,472492.4
443,383548.66
444,303985.97
445,1068490.6
446,418126.84
447,546165.06
448,329054.66
449,499066.94
450,338208.47
451,254136.2
452,268867.75
453,277000.47
454,339986.78
455,1217307.5
456,508169.6
457,322950.4
458,330081.44
459,434406.25
460,452847.88
461,815657.2
462,338972.72
463,514087.38
464,409665.06
465,425619.84
466,659445.3
467,524761.8
468,429354.38
469,2270848.5
470,538956.3
471,621020.8
472,428691.6
473,411104.84
474,706159.8
475,346756.47
476,325226.03
477,957875.2
478,954858.0
479,417402.28
480,1418303.4
481,240059.34
482,588826.56
483,707034.94
484,2327371.0
485,779022.4
486,338412.4
487,552923.44
488,403362.47
489,947976.5
490,438983.2
491,464873.4
492,1048439.2
493,622630.3
494,607128.9
495,677366.9
496,366274.5
497,1208257.5
498,352172.72
499,254369.19
500,281506.75
501,757995.06
502,392408.8
503,602180.3
504,1120363.1
505,350610.0
506,519750.66
507,816804.9
508,547959.2
509,1144505.9
510,209726.66
511,463260.78
512,540765.3
513,252279.22
514,538905.5
515,334647.62
516,1176947.6
517,713440.94
518,310591.1
519,592359.5
520,381444.4
521,748528.25
522,657996.75
523,248107.53
524,380792.16
525,363989.38
526,649724.25
527,337784.9
528,261644.19
529,482884.94
530,403250.06
531,624507.44
532,564324.0
533,370522.7
534,866048.06
535,205631.88
536,607808.9
537,520610.34
538,428453.1
539,321546.16
540,996311.06
541,384374.8
542,727867.3
543,400383.72
544,249892.03
545,985674.94
546,542111.7
547,918414.06
548,223040.11
549,560201.5
550,338390.44
551,1121833.9
552,911088.94
553,882726.1
554,453766.25
555,406808.34
556,302308.28
557,323961.97
558,1155841.4
559,237442.06
560,221821.67
561,219283.27
562,378238.3
563,635117.44
564,435470.47
565,267464.03
566,1046285.06
567,197326.12
568,489412.97
569,174419.25
570,1207672.1
571,236951.23
572,1101904.8
573,631275.94
574,723233.44
575,448214.34
576,1075504.8
577,896058.7
578,276701.2
579,304723.84
580,723356.44
581,305876.8
582,594732.1
583,1434308.9
584,733997.25
585,889790.8
586,537458.1
587,717434.1
588,455203.8
589,1783432.9
590,519600.1
591,302091.1
592,923987.56
593,413821.16
594,371610.12
595,423975.1
596,1314082.4
597,322337.12
598,629669.4
599,258663.23
600,313102.16
601,193058.6
602,261402.0
603,511144.72
604,1417124.4
605,245909.12
606,640070.8
607,367403.66
608,186461.75
609,546912.2
610,361196.78
611,804238.25
612,692195.56
613,1038136.44
614,299791.34
615,491534.03
616,289095.4
617,1807863.9
618,182919.88
619,661454.06
620,480272.88
621,333819.84
622,389023.16
623,388927.4
624,572598.2
625,419086.62
626,229748.19
627,782537.2
628,580765.7
629,651561.8
630,264909.97
631,439186.03
632,491068.78
633,419220.47
634,372214.56
635,1118088.8
636,514628.6
637,266647.9
638,455714.97
639,556448.3
640,1148365.4
641,1123910.9
642,385319.6
643,408768.47
644,1635957.1
645,509107.62
646,926869.2
647,1637118.9
648,241365.78
649,288653.6
650,407950.8
651,553358.0
652,206213.0
653,461030.97
654,958707.25
655,848391.56
656,236763.84
657,281257.66
658,404450.53
659,354939.4
660,354769.2
661,333581.38
662,275784.03
663,315700.56
664,1288005.4
665,729125.94
666,434969.28
667,1475591.9
668,325004.97
669,739102.8
670,311859.1
671,636342.2
672,580645.7
673,169685.62
674,386168.44
675,386468.78
676,704352.06
677,321732.6
678,340950.03
679,305957.47
680,258258.25
681,484689.78
682,427159.72
683,347932.6
684,420761.22
685,272638.78
686,610283.7
687,565707.94
688,893823.0
689,453696.06
690,482817.3
691,757186.3
692,738587.2
693,488263.1
694,372052.84
695,317689.1
696,671382.44
697,586540.06
698,256483.78
699,807185.3
700,245050.4
701,487716.47
702,573255.94
703,354351.16
704,468432.22
705,510688.66
706,209589.03
707,264174.25
708,293108.84
709,462167.03
710,511276.47
711,289856.56
712,328557.7
713,652181.56
714,2325367.8
715,378900.22
716,438889.4
717,531039.06
718,403157.97
719,276413.2
720,219024.61
721,510033.4
722,294671.66
723,701850.8
724,324847.28
725,375358.44
726,883052.6
727,743758.1
728,536130.25
729,437504.6
730,709685.44
731,414420.88
732,257584.0
733,390376.78
734,338436.53
735,291041.9
736,564008.75
737,424731.03
738,361760.84
739,458613.38
740,650263.7
741,641997.5
742,259762.03
743,398385.1
744,202180.7
745,187033.22
746,261176.88
747,429278.12
748,304134.47
749,315154.88
750,472952.28
751,508852.78
752,553887.94
753,624895.3
754,337660.03
755,194115.38
756,193725.36
757,665833.1
758,568291.0
759,522645.6
760,740747.2
761,334607.72
762,413736.53
763,193064.31
764,600656.44
765,688817.44
766,221158.47
767,230401.58
768,1282809.2
769,845221.25
770,291764.34
771,336371.25
772,483047.0
773,725308.2
774,1260557.0
775,411585.4
776,735558.2
777,313904.66
778,323819.22
779,640866.56
780,457323.4
781,1296060.9
782,480136.34
783,373362.4
784,920437.25
785,208298.8
786,439134.97
787,730249.06
788,664486.56
789,293915.72
790,469003.75
791,502209.8
792,366665.1
793,244315.08
794,342950.3
795,506847.4
796,243742.69
797,301877.34
798,565475.94
799,324363.53
800,530244.8
801,529043.2
802,225767.05
803,441366.9
804,463121.97
805,359934.34
806,719772.56
807,270516.28
808,564557.56
809,487575.25
810,878973.9
811,492419.44
812,366288.97
813,399877.97
814,318528.16
815,1063726.1
816,673646.8
817,286047.1
818,799332.9
819,320015.66
820,485413.66
821,892611.8
822,461265.38
823,323065.06
824,248926.47
825,572158.56
826,432553.47
827,289089.3
828,1453563.2
829,249591.62
830,674890.3
831,478096.16
832,287025.47
833,601565.44
834,319353.66
835,229345.8
836,1443786.9
837,660731.3
838,644496.8
839,574530.25
840,415614.4
841,322630.22
842,203241.0
843,640312.94
844,395165.4
845,546186.2
846,1211773.9
847,450759.28
848,323261.28
849,1114822.1
850,624383.25
851,1534912.9
852,687106.5
853,292850.28
854,456650.9
855,416515.1
856,375740.84
857,304177.4
858,326416.72
859,247263.88
860,663401.2
861,703269.25
862,422571.47
863,1242884.2
864,201325.81
865,1050313.8
866,352166.22
867,437766.4
868,1519434.4
869,782634.7
870,605184.44
871,303624.94
872,222115.1
873,225613.61
874,272351.4
875,281632.34
876,379920.78
877,488907.66
878,394649.4
879,249688.6
880,835764.8
881,617915.56
882,347483.34
883,726550.4
884,275742.16
885,701028.7
886,448162.66
887,584424.8
888,362859.6
889,518501.8
890,465591.34
891,232897.05
892,715945.6
893,207100.19
894,371613.34
895,1322139.6
896,387806.84
897,858327.8
898,804895.25
899,458132.16
900,546540.0
901,812406.56
902,468280.72
903,336375.62
904,1109608.4
905,409620.5
906,275055.3
907,696812.2
908,812419.2
909,660000.25
910,895469.8
911,834635.25
912,389295.9
913,800454.06
914,675241.3
915,302343.2
916,380139.1
917,576741.06
918,490180.6
919,676882.5
920,282931.72
921,404734.62
922,266851.1
923,651136.5
924,428621.03
925,643857.4
926,520588.44
927,554852.8
928,289513.22
929,465750.47
930,477244.4
931,635388.7
932,367141.28
933,232783.97
934,426561.44
935,815494.8
936,625406.2
937,451877.88
938,444650.84
939,352282.34
940,327326.22
941,753784.3
942,312904.1
943,480916.72
944,379375.06
945,656155.56
946,865196.3
947,522748.84
948,809990.1
949,237390.69
950,782047.06
951,361579.78
952,373161.5
953,383663.5
954,354440.53
955,421204.72
956,453357.03
957,430326.47
958,1000003.2
959,656737.44
960,480374.1
961,417795.9
962,308951.88
963,249080.53
964,217779.22
965,583401.1
966,215378.62
967,552756.8
968,501022.1
969,463759.84
970,3955718.0
971,289638.6
972,380643.53
973,209069.3
974,676229.9
975,388295.1
976,581413.7
977,163605.78
978,323903.47
979,805990.7
980,413957.6
981,482982.5
982,354111.56
983,542467.44
984,434335.06
985,182850.97
986,667335.44
987,446721.44
988,235967.73
989,776426.06
990,3568249.8
991,969168.75
992,313466.56
993,407514.8
994,373596.53
995,365053.62
996,719412.06
997,321373.1
998,223551.19
999,637561.06
1000,474003.53
1001,382564.4
1002,1015148.0
1003,329967.34
1004,495019.47
1005,519364.34
1006,579701.3
1007,713940.2
1008,397274.5
1009,590835.5
1010,395285.78
1011,496724.4
1012,579091.44
1013,360851.72
1014,517246.56
1015,431248.1
1016,333568.97
1017,288534.47
1018,638634.4
1019,708344.4
1020,733529.9
1021,478023.9
1022,1105662.4
1023,729017.56
1024,1174663.9
1025,1033555.2
1026,217927.36
1027,370633.9
1028,303226.78
1029,574178.06
1030,687277.4
1031,330679.06
1032,707764.7
1033,307681.16
1034,392126.7
1035,363716.3
1036,650842.44
1037,654319.75
1038,232623.05
1039,195070.94
1040,1112037.4
1041,568477.6
1042,313300.03
1043,1139429.9
1044,352037.6
1045,781147.56
1046,216582.14
1047,559628.06
1048,599149.44
1049,351904.78
1050,213572.36
1051,2354403.0
1052,564883.3
1053,592697.4
1054,415109.6
1055,1357089.8
1056,539587.25
1057,548654.8
1058,298345.03
1059,543523.7
1060,782246.06
1061,433143.53
1062,389596.72
1063,271541.6
1064,284618.06
1065,522127.88
1066,615284.4
1067,491638.12
1068,540837.3
1069,335983.78
1070,282257.38
1071,310789.4
1072,270596.97
1073,662185.8
1074,756106.06
1075,452020.88
1076,416700.84
1077,770383.44
1078,609167.94
1079,447412.66
1080,432917.84
1081,1185525.6
1082,587260.5
1083,848850.56
1084,444897.4
1085,202906.97
1086,291634.6
1087,597566.56
1088,489490.1
1089,641092.06
1090,492993.72
1091,353131.06
1092,305456.1
1093,231306.06
1094,185894.89
1095,1313815.4
1096,284255.6
1097,418536.97
1098,282377.84
1099,458115.6
1100,616376.94
1101,563731.0
1102,611238.75
1103,639934.7
1104,365675.0
1105,232129.7
1106,227654.6
1107,611831.94
1108,428711.1
1109,935183.3
1110,544883.3
1111,636774.8
1112,545147.06
1113,276783.78
1114,251113.16
1115,508074.78
1116,298074.38
1117,437276.62
1118,483819.53
1119,344812.47
1120,184427.94
1121,316685.47
1122,591164.9
1123,290292.9
1124,428244.56
1125,393183.9
1126,637643.8
1127,671009.2
1128,432150.03
1129,1059390.6
1130,326671.6
1131,380393.66
1132,731251.75
1133,383208.4
1134,368115.97
1135,383163.94
1136,455132.28
1137,333851.97
1138,439633.47
1139,445884.84
1140,682386.94
1141,676845.56
1142,954999.8
1143,255753.98
1144,322654.28
1145,1049271.0
1146,441531.47
1147,430331.4
1148,1285543.2
1149,361972.53
1150,634974.94
1151,622663.44
1152,369972.2
1153,349978.84
1154,605070.8
1155,1314185.0
1156,586927.4
1157,666870.44
1158,311198.56
1159,662311.25
1160,432952.84
1161,369343.62
1162,321587.78
1163,387358.28
1164,270027.72
1165,245277.94
1166,346964.4
1167,1212486.1
1168,371329.94
1169,501846.6
1170,2572086.2
1171,595642.5
1172,1091099.6
1173,266287.1
1174,226792.19
1175,208552.11
1176,332657.2
1177,262338.03
1178,260048.0
1179,300653.53
1180,736984.94
1181,284464.6
1182,445361.16
1183,345169.28
1184,530252.3
1185,379728.9
1186,212587.5
1187,416657.47
1188,620092.2
1189,426791.47
1190,329622.66
1191,555895.3
1192,227153.33
1193,686383.3
1194,875762.9
1195,635401.8
1196,453009.0
1197,211991.06
1198,265779.84
1199,297058.28
1200,734631.75
1201,410364.34
1202,958357.3
1203,349344.84
1204,770223.9
1205,502633.1
1206,268412.34
1207,299650.44
1208,311923.4
1209,1472261.1
1210,734348.3
1211,571025.6
1212,508315.72
1213,216128.86
1214,308331.8
1215,855290.8
1216,706490.56
1217,968167.94
1218,484987.84
1219,507099.62
1220,496743.56
1221,459186.2
1222,262490.62
1223,628177.44
1224,250389.5
1225,384753.16
1226,1139316.0
1227,465571.5
1228,253832.39
1229,1025843.7
1230,522969.78
1231,416524.03
1232,841183.3
1233,524766.56
1234,426026.34
1235,391275.84
1236,305513.03
1237,316585.97
1238,616945.44
1239,573109.1
1240,485292.4
1241,290104.06
1242,580472.0
1243,293133.34
1244,240051.97
1245,346021.16
1246,810497.75
1247,716680.94
1248,257418.53
1249,260242.69
1250,1685463.9
1251,833854.2
1252,734879.06
1253,698467.3
1254,393456.12
1255,667361.2
1256,700533.06
1257,1067525.8
1258,1617473.2
1259,486585.84
1260,338657.66
1261,361303.53
1262,1673787.9
1263,247550.88
1264,436811.28
1265,386062.62
1266,277381.7
1267,387749.7
1268,378009.03
1269,700148.1
1270,261005.66
1271,828867.9
1272,335977.6
1273,398968.28
1274,421831.53
1275,617069.3
1276,773636.3
1277,342170.62
1278,371594.6
1279,665152.9
1280,754426.5
1281,369563.4
1282,621923.5
1283,723509.0
1284,288459.97
1285,629425.94
1286,378486.47
1287,473274.1
1288,852520.8
1289,291113.94
1290,309777.84
1291,264373.94
1292,144804.62
1293,253932.94
1294,972961.6
1295,777480.56
1296,283840.88
1297,522149.25
1298,541109.2
1299,379345.34
1300,371800.97
1301,333016.38
1302,419148.78
1303,520417.38
1304,637535.44
1305,375981.03
1306,208618.66
1307,551472.56
1308,783918.75
1309,434904.66
1310,921961.5
1311,1248375.6
1312,415192.78
1313,192184.17
1314,366442.38
1315,1262000.4
1316,455865.94
1317,405093.4
1318,565923.94
1319,283443.22
1320,806521.44
1321,415650.5
1322,397011.8
1323,274117.53
1324,490947.56
1325,441961.34
1326,759815.9
1327,402340.1
1328,631689.2
1329,776060.2
1330,1300987.6
1331,248550.05
1332,458650.84
1333,482212.44
1334,354692.38
1335,401014.88
1336,857015.44
1337,2328906.0
1338,467277.72
1339,914957.6
1340,288572.22
1341,300367.22
1342,282511.84
1343,320483.1
1344,654884.75
1345,247615.42
1346,201327.31
1347,578057.44
1348,479849.88
1349,254600.89
1350,632154.94
1351,486090.56
1352,463814.72
1353,257139.17
1354,600988.2
1355,591644.06
1356,411463.53
1357,403253.5
1358,193118.4
1359,262209.6
1360,589504.4
1361,859809.06
1362,371378.03
1363,430904.72
1364,468281.22
1365,949576.0
1366,393566.34
1367,483002.97
1368,203291.08
1369,343610.75
1370,287844.22
1371,451915.66
1372,634969.8
1373,390262.6
1374,473780.1
1375,564455.94
1376,492432.97
1377,276628.03
1378,756009.3
1379,592383.7
1380,346806.62
1381,314592.16
1382,613789.1
1383,287524.7
1384,1623272.5
1385,466180.84
1386,297198.25
1387,465006.78
1388,385766.72
1389,575839.3
1390,299857.1
1391,383929.78
1392,512815.03
1393,441091.12
1394,327738.84
1395,387772.25
1396,244564.47
1397,283135.94
1398,667041.44
1399,186468.7
1400,463267.25
1401,460060.1
1402,266941.34
1403,535448.5
1404,433912.1
1405,340385.16
1406,344443.6
1407,869064.2
1408,235806.52
1409,386758.28
1410,1166383.0
1411,430036.84
1412,391690.1
1413,313227.5
1414,469692.66
1415,366170.34
1416,242304.56
1417,651194.0
1418,399962.66
1419,536263.94
1420,827769.7
1421,478324.22
1422,342745.0
1423,347377.2
1424,351110.22
1425,228133.12
1426,532295.44
1427,458341.53
1428,654733.8
1429,441693.25
1430,313667.1
1431,498769.7
1432,544782.2
1433,325769.1
1434,341607.53
1435,350144.3
1436,431039.34
1437,317434.84
1438,294315.94
1439,431212.72
1440,312246.5
1441,218089.81
1442,526695.0
1443,411140.22
1444,300908.72
1445,218352.44
1446,374837.22
1447,366982.44
1448,413104.03
1449,242534.55
1450,1324227.4
1451,345192.97
1452,835216.8
1453,525664.06
1454,1506075.9
1455,291816.38
1456,270546.12
1457,1185117.0
1458,589697.25
1459,471139.22
1460,321897.4
1461,737898.2
1462,351115.8
1463,475371.22
1464,233066.12
1465,1094833.4
1466,226460.44
1467,485874.53
1468,1358470.6
1469,372352.6
1470,221118.6
1471,625027.75
1472,216917.84
1473,308788.03
1474,619451.5
1475,472675.9
1476,612832.56
1477,1397751.4
1478,504365.03
1479,923031.7
1480,452346.97
1481,853818.3
1482,493803.25
1483,536021.44
1484,264380.47
1485,905788.3
1486,538015.44
1487,328964.25
1488,361418.28
1489,467874.62
1490,291354.97
1491,320790.06
1492,364499.84
1493,444750.4
1494,365073.66
1495,395418.38
1496,542204.0
1497,595469.94
1498,368706.97
1499,706347.6
1500,489754.94
1501,564802.56
1502,697868.25
1503,455707.84
1504,206580.62
1505,286855.25
1506,345457.0
1507,368243.47
1508,1095536.6
1509,506891.62
1510,1003959.3
1511,405638.22
1512,479877.9
1513,2135130.8
1514,1109759.1
1515,581780.7
1516,569482.1
1517,578531.8
1518,363237.28
1519,293186.53
1520,420117.53
1521,394720.03
1522,1721770.4
1523,598645.9
1524,302667.03
1525,239301.42
1526,394894.6
1527,445966.1
1528,333184.4
1529,1364686.0
1530,873760.44
1531,267625.3
1532,609620.94
1533,357938.34
1534,359869.66
1535,517106.75
1536,361718.88
1537,606114.06
1538,349790.03
1539,526233.44
1540,477666.47
1541,368133.28
1542,378535.72
1543,325730.28
1544,246673.31
1545,411869.28
1546,547168.75
1547,367522.34
1548,231618.97
1549,447878.16
1550,435385.94
1551,682239.1
1552,387673.28
1553,236240.22
1554,660198.75
1555,893781.2
1556,440700.5
1557,190666.84
1558,304113.94
1559,543241.06
1560,651199.06
1561,904886.7
1562,367034.62
1563,209624.64
1564,375525.16
1565,539629.75
1566,211933.55
1567,676805.8
1568,319801.38
1569,415899.9
1570,914951.5
1571,311523.84
1572,309546.78
1573,254010.23
1574,570227.3
1575,446808.28
1576,408281.38
1577,253545.66
1578,273088.47
1579,275832.7
1580,282248.53
1581,306896.94
1582,598199.06
1583,363187.53
1584,333216.7
1585,452090.56
1586,233261.88
1587,293792.88
1588,316312.1
1589,670378.2
1590,652309.56
1591,381231.28
1592,509018.84
1593,682319.8
1594,664092.56
1595,320288.28
1596,864434.56
1597,326229.3
1598,392603.06
1599,436262.6
1600,211579.25
1601,344102.1
1602,222999.0
1603,446169.0
1604,693337.5
1605,577092.9
1606,205847.72
1607,1444164.9
1608,1147058.2
1609,250051.81
1610,1778996.9
1611,408385.47
1612,259224.34
1613,862764.44
1614,504403.53
1615,448723.75
1616,433582.22
1617,552740.2
1618,516346.22
1619,537924.5
1620,909279.56
1621,314408.94
1622,337399.56
1623,783860.56
1624,457938.22
1625,255866.12
1626,397211.03
1627,248276.03
1628,493753.34
1629,389786.28
1630,439829.88
1631,765287.2
1632,509417.75
1633,251777.22
1634,556604.94
1635,335104.28
1636,559689.06
1637,317097.47
1638,409189.78
1639,558667.94
1640,1009000.4
1641,382024.25
1642,620220.6
1643,833330.56
1644,369937.97
1645,548951.2
1646,542336.25
1647,697073.06
1648,587767.2
1649,280294.06
1650,1647883.0
1651,753396.9
1652,256164.84
1653,982569.2
1654,485857.9
1655,725300.7
1656,485030.38
1657,794562.8
1658,600785.56
1659,312498.06
1660,377242.97
1661,743466.44
1662,340720.9
1663,633375.75
1664,285488.03
1665,338137.2
1666,429056.28
1667,229685.47
1668,723421.8
1669,421151.78
1670,615838.2
1671,1117712.2
1672,333770.44
1673,509246.3
1674,755850.1
1675,600464.2
1676,706650.8
1677,901149.0
1678,314607.84
1679,309455.1
1680,368847.97
1681,314594.25
1682,678625.3
1683,360134.7
1684,292327.38
1685,348355.38
1686,369182.28
1687,326430.03
1688,246645.0
1689,440983.97
1690,562969.3
1691,346644.62
1692,339336.66
1693,227980.6
1694,416558.1
1695,879838.75
1696,226085.31
1697,952722.3
1698,314138.72
1699,775030.94
1700,230747.34
1701,722958.9
1702,303116.0
1703,286041.44
1704,444258.44
1705,596373.5
1706,945810.2
1707,970472.1
1708,388960.28
1709,272168.22
1710,490946.1
1711,264621.72
1712,288846.1
1713,436790.6
1714,334734.66
1715,375018.78
1716,738090.9
1717,273121.25
1718,502348.88
1719,236246.34
1720,475248.16
1721,652258.8
1722,1866112.9
1723,394276.7
1724,1523237.9
1725,494184.4
1726,442531.56
1727,1042937.6
1728,720511.94
1729,401196.47
1730,271536.75
1731,308227.34
1732,448921.28
1733,269284.75
1734,683464.56
1735,429909.47
1736,202479.44
1737,493855.4
1738,699585.8
1739,189696.34
1740,272204.66
1741,1674097.9
1742,353279.28
1743,851901.56
1744,854224.6
1745,413718.62
1746,311295.16
1747,582026.4
1748,271043.28
1749,786567.5
1750,271496.66
1751,438827.66
1752,332743.03
1753,556342.3
1754,211980.89
1755,529406.3
1756,444191.1
1757,422206.1
1758,464205.03
1759,187205.89
1760,242982.03
1761,552485.75
1762,611774.06
1763,479521.12
1764,387841.34
1765,227874.98
1766,355044.34
1767,194106.2
1768,264852.56
1769,593350.2
1770,323757.62
1771,910557.2
1772,954257.94
1773,249042.78
1774,442326.97
1775,323544.72
1776,468113.9
1777,404589.84
1778,272669.75
1779,361976.72
1780,607735.25
1781,262077.28
1782,238582.28
1783,808421.44
1784,575443.4
1785,331624.4
1786,523200.2
1787,217338.11
1788,439225.97
1789,503389.28
1790,248309.19
1791,342853.2
1792,248770.62
1793,511351.72
1794,324236.03
1795,721267.94
1796,910066.6
1797,431802.47
1798,497880.16
1799,771967.06
1800,1125004.1
1801,597207.5
1802,285859.4
1803,418131.38
1804,703470.7
1805,318631.28
1806,436020.34
1807,360537.03
1808,484041.06
1809,457054.1
1810,594099.2
1811,495401.1
1812,251137.88
1813,517299.1
1814,859242.2
1815,531135.25
1816,344427.03
1817,300624.47
1818,371462.97
1819,770704.1
1820,265784.38
1821,599350.75
1822,178619.47
1823,243439.66
1824,525692.3
1825,1895316.9
1826,175429.89
1827,383279.72
1828,412305.44
1829,506613.8
1830,303139.2
1831,217769.75
1832,546632.3
1833,1500166.1
1834,842162.6
1835,412464.47
1836,518941.84
1837,1400264.1
1838,458303.28
1839,185335.14
1840,453846.25
1841,1091489.4
1842,331137.84
1843,596451.5
1844,539456.06
1845,452389.4
1846,836491.8
1847,972326.8
1848,567690.44
1849,459500.97
1850,285620.66
1851,434718.94
1852,439502.03
1853,672961.56
1854,281220.22
1855,266817.5
1856,258432.14
